,ReturnDate,ReturnQuantity,SubcategoryName,OrderDate,OrderQuantity
5688,,0.0,Bike Stands,2017-06-30,1
5689,2017-06-30,3.0,Bottles and Cages,2017-06-30,56
5690,2017-06-30,1.0,Caps,2017-06-30,6
5691,,0.0,Cleaners,2017-06-30,7
5692,,0.0,Fenders,2017-06-30,10
5693,,0.0,Gloves,2017-06-30,4
5694,,0.0,Helmets,2017-06-30,13
5695,,0.0,Hydration Packs,2017-06-30,1
5696,2017-06-30,1.0,Jerseys,2017-06-30,6
5697,,0.0,Mountain Bikes,2017-06-30,11
5698,,0.0,Road Bikes,2017-06-30,7
5699,,0.0,Shorts,2017-06-30,3
5700,,0.0,Socks,2017-06-30,5
5701,,0.0,Tires and Tubes,2017-06-30,46
5702,,0.0,Touring Bikes,2017-06-30,7
5703,,0.0,Vests,2017-06-30,4
5718,,0.0,Bike Racks,2016-08-30,1
5719,2016-08-30,2.0,Bottles and Cages,2016-08-30,32
5720,,0.0,Caps,2016-08-30,12
5721,,0.0,Cleaners,2016-08-30,4
5722,,0.0,Fenders,2016-08-30,15
5723,2016-08-30,1.0,Gloves,2016-08-30,6
5724,,0.0,Helmets,2016-08-30,17
5725,,0.0,Hydration Packs,2016-08-30,2
5726,,0.0,Jerseys,2016-08-30,10
5727,,0.0,Mountain Bikes,2016-08-30,3
5728,,0.0,Road Bikes,2016-08-30,11
5729,,0.0,Shorts,2016-08-30,4
5730,2016-08-30,1.0,Socks,2016-08-30,6
5731,2016-08-30,3.0,Tires and Tubes,2016-08-30,51
5732,,0.0,Touring Bikes,2016-08-30,3
5734,,0.0,Bottles and Cages,2016-09-30,38
5735,,0.0,Caps,2016-09-30,9
5736,,0.0,Cleaners,2016-09-30,2
5737,,0.0,Fenders,2016-09-30,9
5738,,0.0,Gloves,2016-09-30,6
5739,,0.0,Helmets,2016-09-30,19
5740,,0.0,Jerseys,2016-09-30,6
5741,,0.0,Mountain Bikes,2016-09-30,4
5742,2016-09-30,2.0,Road Bikes,2016-09-30,10
5743,,0.0,Shorts,2016-09-30,1
5744,,0.0,Socks,2016-09-30,2
5745,2016-09-30,2.0,Tires and Tubes,2016-09-30,63
5746,,0.0,Touring Bikes,2016-09-30,3
5747,2016-09-30,1.0,Vests,2016-09-30,3
5750,,0.0,Bike Stands,2016-10-30,1
5751,,0.0,Bottles and Cages,2016-10-30,44
5752,,0.0,Caps,2016-10-30,6
5753,,0.0,Cleaners,2016-10-30,8
5754,,0.0,Fenders,2016-10-30,3
5755,,0.0,Gloves,2016-10-30,4
5756,,0.0,Helmets,2016-10-30,20
5757,,0.0,Hydration Packs,2016-10-30,1
5758,,0.0,Jerseys,2016-10-30,8
5759,2016-10-30,1.0,Mountain Bikes,2016-10-30,8
5760,2016-10-30,1.0,Road Bikes,2016-10-30,11
5761,2016-10-30,1.0,Shorts,2016-10-30,4
5762,,0.0,Socks,2016-10-30,3
5763,2016-10-30,1.0,Tires and Tubes,2016-10-30,38
5764,,0.0,Touring Bikes,2016-10-30,4
5765,,0.0,Vests,2016-10-30,1
5768,,0.0,Bottles and Cages,2016-11-30,41
5769,,0.0,Caps,2016-11-30,11
5770,,0.0,Cleaners,2016-11-30,3
5771,,0.0,Fenders,2016-11-30,8
5772,,0.0,Gloves,2016-11-30,4
5773,2016-11-30,1.0,Helmets,2016-11-30,22
5774,,0.0,Jerseys,2016-11-30,12
5775,,0.0,Mountain Bikes,2016-11-30,9
5776,2016-11-30,1.0,Road Bikes,2016-11-30,7
5777,2016-11-30,2.0,Shorts,2016-11-30,5
5778,,0.0,Socks,2016-11-30,2
5779,2016-11-30,1.0,Tires and Tubes,2016-11-30,68
5780,,0.0,Touring Bikes,2016-11-30,7
5781,,0.0,Vests,2016-11-30,4
5784,,0.0,Bike Racks,2016-12-30,1
5785,,0.0,Bottles and Cages,2016-12-30,52
5786,,0.0,Caps,2016-12-30,14
5787,2016-12-30,1.0,Cleaners,2016-12-30,2
5788,,0.0,Fenders,2016-12-30,12
5789,,0.0,Gloves,2016-12-30,10
5790,2016-12-30,1.0,Helmets,2016-12-30,17
5791,,0.0,Hydration Packs,2016-12-30,5
5792,2016-12-30,1.0,Jerseys,2016-12-30,9
5793,,0.0,Mountain Bikes,2016-12-30,13
5794,2016-12-30,1.0,Road Bikes,2016-12-30,10
5795,,0.0,Shorts,2016-12-30,4
5796,2016-12-30,1.0,Socks,2016-12-30,3
5797,2016-12-30,2.0,Tires and Tubes,2016-12-30,60
5798,,0.0,Touring Bikes,2016-12-30,8
5803,,0.0,Bike Racks,2017-01-31,1
5804,2017-01-31,2.0,Bottles and Cages,2017-01-31,53
5805,,0.0,Caps,2017-01-31,17
5806,,0.0,Cleaners,2017-01-31,10
5807,,0.0,Fenders,2017-01-31,10
5808,,0.0,Gloves,2017-01-31,14
5809,,0.0,Helmets,2017-01-31,14
5810,,0.0,Hydration Packs,2017-01-31,2
5811,,0.0,Jerseys,2017-01-31,7
5812,,0.0,Mountain Bikes,2017-01-31,7
5813,,0.0,Road Bikes,2017-01-31,11
5814,,0.0,Shorts,2017-01-31,1
5815,,0.0,Socks,2017-01-31,6
5816,2017-01-31,2.0,Tires and Tubes,2017-01-31,55
5817,,0.0,Touring Bikes,2017-01-31,7
5822,,0.0,Bike Racks,2017-03-31,1
5823,,0.0,Bottles and Cages,2017-03-31,24
5824,,0.0,Caps,2017-03-31,9
5825,,0.0,Cleaners,2017-03-31,7
5826,,0.0,Fenders,2017-03-31,9
5827,,0.0,Gloves,2017-03-31,6
5828,,0.0,Helmets,2017-03-31,15
5829,,0.0,Hydration Packs,2017-03-31,1
5830,,0.0,Jerseys,2017-03-31,7
5831,,0.0,Mountain Bikes,2017-03-31,14
5832,2017-03-31,1.0,Road Bikes,2017-03-31,10
5833,,0.0,Shorts,2017-03-31,3
5834,2017-03-31,2.0,Socks,2017-03-31,6
5835,2017-03-31,1.0,Tires and Tubes,2017-03-31,52
5836,,0.0,Touring Bikes,2017-03-31,5
5837,,0.0,Vests,2017-03-31,1
5842,,0.0,Bike Stands,2017-05-31,1
5843,2017-05-31,1.0,Bottles and Cages,2017-05-31,51
5844,,0.0,Caps,2017-05-31,20
5845,2017-05-31,1.0,Cleaners,2017-05-31,8
5846,,0.0,Fenders,2017-05-31,15
5847,,0.0,Gloves,2017-05-31,8
5848,,0.0,Helmets,2017-05-31,29
5849,,0.0,Hydration Packs,2017-05-31,2
5850,,0.0,Jerseys,2017-05-31,11
5851,2017-05-31,1.0,Mountain Bikes,2017-05-31,15
5852,2017-05-31,1.0,Road Bikes,2017-05-31,15
5853,,0.0,Socks,2017-05-31,6
5854,2017-05-31,3.0,Tires and Tubes,2017-05-31,69
5855,2017-05-31,1.0,Touring Bikes,2017-05-31,11
5856,,0.0,Vests,2017-05-31,1
5873,,0.0,Bottles and Cages,2016-08-31,42
5874,,0.0,Caps,2016-08-31,7
5875,,0.0,Cleaners,2016-08-31,7
5876,,0.0,Fenders,2016-08-31,12
5877,,0.0,Gloves,2016-08-31,2
5878,,0.0,Helmets,2016-08-31,17
5879,,0.0,Hydration Packs,2016-08-31,1
5880,,0.0,Jerseys,2016-08-31,10
5881,,0.0,Mountain Bikes,2016-08-31,5
5882,,0.0,Road Bikes,2016-08-31,9
5883,,0.0,Shorts,2016-08-31,3
5884,,0.0,Socks,2016-08-31,2
5885,2016-08-31,1.0,Tires and Tubes,2016-08-31,36
5886,2016-08-31,1.0,Touring Bikes,2016-08-31,4
5887,,0.0,Vests,2016-08-31,3
5889,,0.0,Bottles and Cages,2016-10-31,29
5890,,0.0,Caps,2016-10-31,16
5891,,0.0,Cleaners,2016-10-31,3
5892,,0.0,Fenders,2016-10-31,11
5893,2016-10-31,1.0,Helmets,2016-10-31,17
5894,,0.0,Jerseys,2016-10-31,8
5895,2016-10-31,2.0,Mountain Bikes,2016-10-31,6
5896,2016-10-31,2.0,Road Bikes,2016-10-31,8
5897,,0.0,Shorts,2016-10-31,2
5898,,0.0,Socks,2016-10-31,7
5899,2016-10-31,2.0,Tires and Tubes,2016-10-31,49
5900,,0.0,Touring Bikes,2016-10-31,6
5903,,0.0,Bike Racks,2016-12-31,4
5904,,0.0,Bike Stands,2016-12-31,1
5905,2016-12-31,2.0,Bottles and Cages,2016-12-31,63
5906,2016-12-31,1.0,Caps,2016-12-31,12
5907,,0.0,Cleaners,2016-12-31,2
5908,,0.0,Fenders,2016-12-31,17
5909,,0.0,Gloves,2016-12-31,15
5910,,0.0,Helmets,2016-12-31,14
5911,,0.0,Hydration Packs,2016-12-31,2
5912,,0.0,Jerseys,2016-12-31,9
5913,,0.0,Mountain Bikes,2016-12-31,13
5914,2016-12-31,1.0,Road Bikes,2016-12-31,16
5915,,0.0,Shorts,2016-12-31,4
5916,,0.0,Socks,2016-12-31,1
5917,2016-12-31,2.0,Tires and Tubes,2016-12-31,91
5918,,0.0,Touring Bikes,2016-12-31,3
5919,,0.0,Vests,2016-12-31,2
